student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade,performance_category
8097,23.1,75.7,5.8,95.2,A,Excellent
6005,13.5,85.5,5.8,92.6,A,Excellent
2506,9.2,71.3,10,69.9,C,Average
6810,5.9,73.9,6.2,72.4,B,Average
5495,18,82,4.6,100,A,Excellent
5854,8.1,85.4,6.5,50.8,D,Poor
7053,22.4,86.4,4.2,94.8,A,Excellent
6260,12.7,75.3,6.7,82.3,B,Good
158,24.54,80.89,4.16,91.32,A,Excellent
510,9.2,87.1,2.4,80.7,B,Good
6100,10,88.1,4.7,82.9,B,Good
693,7.4,100,4.1,66.7,C,Average
7409,1.9,93,4.9,53.2,D,Poor
7261,28.9,76.2,2.5,100,A,Excellent
1066,7.2,73.1,5.8,75.7,B,Good
605,17.9,80.6,6,100,A,Excellent
3699,21.5,90.2,6.9,100,A,Excellent
4702,4.9,91.2,6.4,72.3,B,Average
2088,14,60.5,5,71.5,B,Average
6576,23.1,100,2.9,100,A,Excellent
6373,22.8,65.7,5.2,100,A,Excellent
3252,17.1,87.8,8.2,89.5,A,Good
5979,16.7,70.4,4.9,90,A,Excellent
5271,24,92.3,7.4,100,A,Excellent
1159,21.9,85.9,4.3,95,A,Excellent
8422,21.6,91,5.2,100,A,Excellent
4404,17.4,94.4,6.9,98.4,A,Excellent
4869,16,78.5,6.8,84.9,B,Good
1451,17.2,74.2,5.6,84.5,B,Good
4531,16.2,75.2,8.2,100,A,Excellent
7006,20.4,89.7,4.9,100,A,Excellent
6846,18.1,96.1,5.6,91.2,A,Excellent
1410,13.2,87.9,2.8,60.9,C,Average
8950,18.9,94.4,5.1,94.6,A,Excellent
8824,10.5,84.4,3.3,68.4,C,Average
581,17.4,92.8,5.1,86,A,Good
7738,18.6,82.1,5.8,90.8,A,Excellent
7801,9.2,92.1,7.2,84,B,Good
5169,9.6,89.7,4.9,76.5,B,Good
2786,12.5,90.6,6.5,81.6,B,Good
3066,17.3,70.2,10,75.2,B,Good
8507,22.3,78.5,7.1,95.9,A,Excellent
5586,9.9,79.7,4.6,80.8,B,Good
7276,10.1,89.8,7.2,72.8,B,Average
408,14,76.5,5.4,88.5,A,Good
6558,22.8,85.3,7.6,99.9,A,Excellent
6762,13.6,79.5,4.7,79.4,B,Good
6508,18.4,74.9,7.3,99,A,Excellent
6740,7.8,75.9,2.8,68.5,C,Average
5630,17.6,87,7.2,85.8,A,Good
8828,17.4,87,3.9,100,A,Excellent
2445,11.5,85,10,81.2,B,Good
1924,16.7,68.4,5.3,73.8,B,Average
4722,18.6,86.5,7.2,86.6,A,Good
5220,6.6,77.9,8.6,86.9,A,Good
6380,15.5,92.9,2,100,A,Excellent
3665,23.3,88.6,6.6,100,A,Excellent
7570,10.9,90.2,6.1,76.3,B,Good
1911,27.1,96.5,7.2,100,A,Excellent
3097,22.3,90.4,6.9,100,A,Excellent
2369,7.2,89.3,7.1,74.1,B,Average
3734,16,86.1,2.8,93.3,A,Excellent
8789,19.8,77.1,3.3,97.1,A,Excellent
5393,15.7,100,4.4,100,A,Excellent
4435,11.1,70.9,8,66.9,C,Average
3729,6.6,86.6,5.4,83.6,B,Good
453,8.1,99.4,4.8,78.7,B,Good
2225,10.5,80.7,7,73.8,B,Average
174,3.87,98.63,7.54,47.85,D,Poor
6852,9.7,100,6.7,72.5,B,Average
3265,19.7,93.7,5.6,82.9,B,Good
6487,13.4,87.9,3.9,77.9,B,Good
1448,19.1,81.6,6.7,100,A,Excellent
3554,32.6,89.5,3.1,100,A,Excellent
3643,8.1,68,4.6,64.3,C,Average
4918,12.4,85.9,5.8,85.3,A,Good
134,3.97,72.85,7.71,48.36,D,Poor
3452,6.2,91.7,4.3,59.2,C,Poor
8931,12.4,87.8,5.9,84.8,B,Good
2400,15.5,75.6,5,97.6,A,Excellent
8510,19.2,88.2,6.8,100,A,Excellent
5847,35.5,68.5,2.8,100,A,Excellent
8333,16.1,84,5,100,A,Excellent
2834,13.1,87,7.8,80.1,B,Good
8541,12.8,70.7,4.1,89.7,A,Good
7485,12.6,73.5,8.8,74,B,Average
4080,12.9,83.4,6.2,82.3,B,Good
5798,13.2,100,6,97.6,A,Excellent
840,13.5,94,5.8,77.3,B,Good
4772,8.2,92.9,4.3,70.3,B,Average
1767,30.2,82.7,8.6,100,A,Excellent
5154,11.3,78.7,3.6,66.9,C,Average
5197,22.2,82.4,3.6,100,A,Excellent
2695,17.3,77.8,7.7,100,A,Excellent
8812,17.3,78.9,6,92.7,A,Excellent
858,18.3,96.1,5.1,77,B,Good
4189,12.1,98.2,6.6,74.8,B,Average
9002,22.5,66.9,5.9,100,A,Excellent
8914,17,74.2,3,88.1,A,Good
8015,12.4,59,8.3,87.4,A,Good
4030,20.6,83.7,3.8,100,A,Excellent
8091,7.6,82.6,6.5,82,B,Good
6861,9.2,69.7,6.4,64.7,C,Average
7833,19.5,81.8,4.7,100,A,Excellent
490,21.2,82.5,9.3,100,A,Excellent
6178,6.5,54.9,4.5,77,B,Good
6041,21.7,86.6,3,100,A,Excellent
5391,10.1,91.3,3.9,79.9,B,Good
1989,10.5,87.7,8.4,71.4,B,Average
8300,22.2,94.8,4.7,100,A,Excellent
7038,8.5,76.2,5.3,79.9,B,Good
9071,21.5,75.2,3.4,97.3,A,Excellent
2950,3.6,83.3,4.6,73,B,Average
5473,12.4,71.2,4.2,76.5,B,Good
9003,18.5,87.1,4.4,93.8,A,Excellent
653,13.1,75.2,4.4,75.9,B,Good
2640,17.8,95.7,5.1,84.8,B,Good
7859,0,88.1,5.7,76.4,B,Good
6451,13.1,69.7,6.8,79,B,Good
1853,6.6,82.3,6.5,63,C,Average
797,14.7,82.6,4.4,97.2,A,Excellent
979,3.9,68.8,7.7,58.1,C,Poor
740,22.1,94.4,5.5,93.4,A,Excellent
4277,10.8,92.8,6.2,58.4,C,Poor
2063,17.7,100,7.7,89.1,A,Good
6575,16.1,90.8,7.5,100,A,Excellent
3010,11.7,98.3,5.8,65.6,C,Average
7847,8.8,80,7.7,66.6,C,Average
3982,26.5,71.8,10,100,A,Excellent
4706,14.1,81.5,5,77.9,B,Good
5545,12.4,83.8,5.5,86.6,A,Good
7281,9.6,69.3,4.8,67.5,C,Average
4782,17,77.3,7.3,100,A,Excellent
2339,15,73.4,5.6,96.5,A,Excellent
7606,9.9,73.8,4.6,64.5,C,Average
3346,26.4,81.4,6.6,100,A,Excellent
5457,10.6,84.5,10,71.9,B,Average
3893,9.4,99.1,5.1,76.7,B,Good
3854,7.2,100,8.6,100,A,Excellent
7525,14.5,82.6,4.6,79.9,B,Good
1510,25.3,86.2,4.8,100,A,Excellent
5754,5.5,88.5,5.1,64.3,C,Average
1238,11.1,92,7.4,66.1,C,Average
789,14.5,75,3.6,88.4,A,Good
6602,15.4,87.9,3.8,100,A,Excellent
901,17.6,78.6,2.5,100,A,Excellent
1893,11.9,96.8,6.7,67.3,C,Average
4139,21.2,74.6,4.1,100,A,Excellent
4031,21,77.2,4.2,100,A,Excellent
1929,22.7,84,7.4,99.5,A,Excellent
1630,21,91.9,5.4,93.6,A,Excellent
6864,16.8,96.1,5,100,A,Excellent
5864,2.4,87.2,5.7,49.5,D,Poor
5048,14.8,63.3,0.8,95.2,A,Excellent
2300,4.5,88.6,6.1,35.2,F,Poor
7835,16.5,76.2,4.9,100,A,Excellent
7269,16.3,80.6,7.8,84.1,B,Good
33,5.05,60.91,8.01,77.8,B,Good
5234,13.2,64.6,5.5,86.8,A,Good
4174,8.2,75.6,7.2,83.2,B,Good
2260,16.4,90.5,8.1,77.9,B,Good
9087,29.2,86.1,4.4,100,A,Excellent
8897,18.7,68.1,6.2,92.4,A,Excellent
8939,18.3,85.4,5.9,96.3,A,Excellent
3483,12.5,88.5,7.9,89.7,A,Good
8424,8.9,81.2,7.4,73.1,B,Average
4649,3.7,79.3,6.4,77.5,B,Good
6287,7.7,100,9.8,65.8,C,Average
2002,14,81.4,6.5,93.9,A,Excellent
5499,0,76.8,2.2,58.4,C,Poor
6703,0,95.7,5.6,48.7,D,Poor
5270,20.1,88.4,7.6,100,A,Excellent
422,27.3,83,5.4,100,A,Excellent
8084,20.4,73,4,100,A,Excellent
5764,5.2,78.2,10,46,D,Poor
6284,22.1,88,6.3,100,A,Excellent
2091,17.3,100,8.4,95.7,A,Excellent
5968,23.6,99.3,6.3,100,A,Excellent
4502,5.5,82.1,5.4,75.3,B,Good
4946,22.3,81.6,7.4,100,A,Excellent
8581,16.2,87.2,8.6,60.4,C,Average
2312,27.6,93.5,3.8,100,A,Excellent
8620,26.1,98.9,7.3,100,A,Excellent
3503,15.3,94.3,5.4,77.3,B,Good
1081,12.6,67.5,2.7,90.5,A,Excellent
2008,9.3,79.6,8.5,65.8,C,Average
1361,14.9,78.7,8.2,74.3,B,Average
443,0.5,89.4,8.9,45.8,D,Poor
1418,16.9,67.8,8,90.4,A,Excellent
4922,17.1,76.4,3.8,77.5,B,Good
6483,8.8,88.5,8.6,49,D,Poor
1835,10.7,79.5,2.9,90.3,A,Excellent
5664,4.7,68.4,5.7,43.1,D,Poor
1396,16.3,100,7,91.8,A,Excellent
7892,22.4,81.3,0,100,A,Excellent
3603,29.3,89.7,6.1,100,A,Excellent
5198,12.6,90.3,3.8,84.2,B,Good
577,16.6,75.8,8.5,80.1,B,Good
8801,9.3,74.8,7.4,58,C,Poor
4760,20.1,82.3,7.9,100,A,Excellent
7412,15.7,75.9,2.6,89.2,A,Good
3175,8,87.8,6,75,B,Good
532,3.4,90.9,4.4,55.1,C,Poor
222,1.9,78.8,10,46.4,D,Poor
6239,9.7,79.6,7,82.4,B,Good
5964,5.4,62.6,8.4,51.7,D,Poor
3170,12.1,86.7,5.6,93.1,A,Excellent
4866,3.2,95.3,7,56,C,Poor
5692,2.8,91.3,5.5,71.8,B,Average
8436,16.1,85.3,10,88.4,A,Good
1156,22.1,82.3,5.7,100,A,Excellent
1673,12.3,90.9,4.6,71.7,B,Average
5805,23.2,81.3,6.7,100,A,Excellent
9125,19.2,81,3.9,100,A,Excellent
2855,23.5,91.9,6,100,A,Excellent
7171,11.6,97,5.3,95.3,A,Excellent
6279,6.5,80,7.4,64.3,C,Average
4364,23.4,82.9,10,100,A,Excellent
1568,18.6,93,5.3,93,A,Excellent
466,13.5,96.6,4.9,99.2,A,Excellent
6855,15.2,98,8,100,A,Excellent
3337,5.4,71.3,6.7,57.2,C,Poor
6505,22.5,80.7,8.9,100,A,Excellent
5782,10.2,83.4,8.7,57.7,C,Poor
3465,16.2,94.5,2.9,91.3,A,Excellent
3954,19,88.8,9.4,100,A,Excellent
4519,17.4,87.5,5.3,100,A,Excellent
3016,22.3,74.7,5.2,100,A,Excellent
7246,10.6,92.8,4.8,86.5,A,Good
3028,18.1,85.5,7.2,100,A,Excellent
3434,14.3,89.2,4.5,68.7,C,Average
6448,11.8,93,1.9,71.1,B,Average
8155,21.5,74.6,7.1,100,A,Excellent
826,25.2,68,4.9,100,A,Excellent
8177,26.2,84.6,3.8,100,A,Excellent
7141,0,93.2,7.7,39.7,F,Poor
7369,6,77.4,4,61.7,C,Average
6641,7.3,78,6,46.5,D,Poor
7274,13.4,83.7,8,76.6,B,Good
2616,19.7,76.7,4.3,98.4,A,Excellent
8545,15.4,68.3,9.2,79.6,B,Good
5419,11,62.1,6.3,88.6,A,Good
5453,26.9,92.1,5.3,100,A,Excellent
6368,0,81,7.6,47.9,D,Poor
5705,12.6,91.7,6.6,71.3,B,Average
9036,17.8,78.1,8.6,100,A,Excellent
7648,29.3,100,8.1,100,A,Excellent
3929,6.7,81.6,7.5,81.1,B,Good
1496,29,85.5,4.5,100,A,Excellent
3400,12.2,84.7,7.8,77.1,B,Good
1457,20.3,93.5,4.9,100,A,Excellent
2402,16.2,99.6,4.6,84.1,B,Good
2974,28.9,96.4,7,100,A,Excellent
2347,11.6,80.9,8.5,65.9,C,Average
4859,15.9,71.7,8.9,84.9,B,Good
7678,0,77.1,4.8,48.9,D,Poor
2135,12.5,76.3,6.3,89.6,A,Good
6807,8.6,79.8,7.7,81.8,B,Good
3747,0,100,8.9,36.4,F,Poor
5519,6.3,94.2,6.3,70.2,B,Average
7870,20.1,65.1,10,100,A,Excellent
2675,7.9,86.8,8.9,62.8,C,Average
5915,13.4,80.3,5.6,79.6,B,Good
8763,6.7,86.8,1.8,67.9,C,Average
3410,29.3,68.4,10,100,A,Excellent
2386,9.7,86,6.3,80.2,B,Good
841,14.7,79.6,2.5,68.3,C,Average
4455,23.9,83,9.4,100,A,Excellent
1280,12.8,77.8,7.4,71.3,B,Average
8348,17.2,86.4,7.3,92,A,Excellent
7487,23.6,85.2,7.2,98.7,A,Excellent
9014,16,84.6,8.3,87.9,A,Good
8282,24.6,63.6,6.8,100,A,Excellent
8654,14,90.8,7.7,90.6,A,Excellent
8721,12.8,95.6,5,100,A,Excellent
7739,16.5,71.4,4.3,88.2,A,Good
682,7.1,91.7,6.2,83.2,B,Good
936,11.5,93,3.2,72.2,B,Average
8153,11.5,80.8,3.5,76.1,B,Good
5920,7.3,66.9,3.7,75.5,B,Good
8834,21.6,98.4,7.6,98.6,A,Excellent
1333,13.5,77.4,5.9,97.1,A,Excellent
7169,22.6,77.2,6.2,86.4,A,Good
3530,7.6,74.9,0.9,68.9,C,Average
6095,15.5,84,7.4,88.5,A,Good
5043,13.8,84.6,4.9,100,A,Excellent
2333,4.4,91.9,8,66.9,C,Average
9118,20.1,86.5,3.6,100,A,Excellent
4022,5,100,6.5,58.4,C,Poor
3950,6,69.3,5.8,52.8,D,Poor
613,17,93.8,7,99.1,A,Excellent
7406,26.7,94.3,8.7,100,A,Excellent
4958,22.4,87.3,2.9,100,A,Excellent
8564,16.5,69.4,5,100,A,Excellent
922,7.8,90,8.9,66.2,C,Average
6693,13.3,98.2,6.5,83.1,B,Good
3056,9,100,3.3,63.4,C,Average
1908,7.1,88.8,6.8,86.8,A,Good
6361,21.3,83.9,0.4,100,A,Excellent
4914,16.1,85.7,6.4,94.2,A,Excellent
4554,8.2,93.2,7.4,81.2,B,Good
6204,28.1,78.6,7.1,100,A,Excellent
5528,15.1,61.5,7.2,81.6,B,Good
4201,16.7,72,8,86.3,A,Good
5623,8.4,70.3,7.6,77,B,Good
6812,5,62.5,7.6,66.9,C,Average
7917,13.1,89.5,5.3,100,A,Excellent
6886,9.3,66.8,4.2,69.1,C,Average
3247,18.1,83.2,8.5,98,A,Excellent
7224,36.8,94.9,5.5,100,A,Excellent
5155,8.9,94.7,8.9,52.9,D,Poor
2724,25.4,100,4.6,100,A,Excellent
8667,8.1,97.9,3.9,75.9,B,Good
7683,13.5,76.3,5.6,86,A,Good
8245,10.1,95.2,6.2,61.3,C,Average
3155,7.7,81.5,0.1,52.4,D,Poor
6047,15,89.4,3.1,73.8,B,Average
4572,12.9,76.5,9.1,78.1,B,Good
1358,17.7,91.4,5.8,82.9,B,Good
5111,11.6,82.9,8.8,66.2,C,Average
5860,10.6,71.6,8.5,86.9,A,Good
3149,14.2,77.7,6,90.3,A,Excellent
3914,9.1,86,7.3,72.4,B,Average
458,7.8,89.2,6.4,55,C,Poor
2677,17.4,93.5,1,90.5,A,Excellent
7292,10.5,89,5.5,74.8,B,Average
1708,28.3,90.9,6,100,A,Excellent
8383,15.6,75.7,5.9,76.2,B,Good
7259,10.9,88.3,0,95,A,Excellent
34,5.73,66.23,4.19,54.44,D,Poor
4120,7.7,83.2,5.7,82.4,B,Good
4409,18.8,96.7,3.9,96.1,A,Excellent
1529,11.6,86.2,3.1,76.9,B,Good
8714,12.7,92.7,4.4,83.8,B,Good
8140,17.4,74.2,6.7,100,A,Excellent
1083,12.7,90.6,3.9,78.1,B,Good
8496,20.2,80.7,4.2,100,A,Excellent
8489,19,83.8,8.7,93,A,Excellent
6687,11.4,100,6,62.9,C,Average
7122,9.1,89.7,2.4,60.7,C,Average
4131,13.3,97.6,4.6,84.5,B,Good
3790,24.1,91.2,10,100,A,Excellent
5589,23.3,78.2,10,100,A,Excellent
8284,0,73.3,8.1,48.3,D,Poor
7609,12.4,83.7,2.6,87.8,A,Good
1195,3.8,78,6.3,47.6,D,Poor
1779,12,90.2,7.3,64.5,C,Average
2349,19.9,87.2,4.7,100,A,Excellent
5561,7.7,64.5,2.2,73.5,B,Average
5175,18.8,84.1,8.7,89.4,A,Good
2633,16.4,95.7,6.9,81.8,B,Good
3485,7.9,87.8,6.5,75,B,Good
1253,1,74.2,4.3,60.3,C,Average
7016,17.8,72,7.7,73.7,B,Average
8126,21.2,76.2,9.1,100,A,Excellent
35,15.91,70.96,9.69,52.15,D,Poor
6360,4.5,72.2,8,75.4,B,Good
6804,26.7,89.7,5.8,100,A,Excellent
4544,10.8,100,6,81.6,B,Good
114,11.73,61.82,3.99,75.71,B,Good
3325,22.7,75.8,4.9,100,A,Excellent
7634,19.9,85,5.7,85.3,A,Good
4303,8.2,77.6,6.3,71.6,B,Average
1723,20.2,75.4,5.6,100,A,Excellent
7126,1.5,80.2,6.8,37.9,F,Poor
1031,13.2,85.6,3,74.7,B,Average
479,36.6,77.7,5.2,100,A,Excellent
8622,19.8,90.4,7.1,87.6,A,Good
2796,9.1,82.4,8.3,66.2,C,Average
4547,14.3,78.6,4.8,95.6,A,Excellent
6763,17.1,93.7,4.9,100,A,Excellent
8076,16.1,88.7,1.7,92.5,A,Excellent
1902,12.7,100,5.9,95.5,A,Excellent
4954,21.8,96.3,10,100,A,Excellent
3775,2.6,91.5,4.3,46.1,D,Poor
4104,21.2,82.9,4.4,93.5,A,Excellent
1824,10.4,87.7,6,74.6,B,Average
1936,4.5,88.7,1.8,74.1,B,Average
3282,15.2,75.4,5.8,85.9,A,Good
8802,6.9,87.1,8.4,52.3,D,Poor
521,3.3,90.4,6.3,66.1,C,Average
7621,9.4,78.6,5.9,88.4,A,Good
6172,15.9,72.5,5.5,73.8,B,Average
2356,16.8,81.4,7.3,81.7,B,Good
6305,1.4,88.8,6.6,59.7,C,Poor
6331,24.2,72.9,5.9,99.2,A,Excellent
4373,7.4,81.2,5.8,68.2,C,Average
1304,9.7,93.5,5.1,80.1,B,Good
2604,6.7,78.6,5.6,55.3,C,Poor
5230,21.7,73.2,7,99.2,A,Excellent
8567,23.6,96.7,7.1,97.5,A,Excellent
42,7.43,72.83,2.77,40.19,D,Poor
7030,17.3,79.7,6.8,84,B,Good
8892,18.7,76.6,10,81.4,B,Good
167,22.27,79.73,2.17,94.66,A,Excellent
3851,11.3,89.2,7.5,60.6,C,Average
3480,24.7,83.2,5.4,94.5,A,Excellent
6039,20.7,90.7,3.7,100,A,Excellent
5364,8.5,94.2,8.2,81.5,B,Good
6680,11.2,82.6,2.6,74.6,B,Average
7164,5.6,67.7,6,78.4,B,Good
8266,13.6,84.4,8,85.1,A,Good
3219,9.9,95.1,5.1,80.6,B,Good
5376,20.2,77.8,7.2,100,A,Excellent
9000,20.6,73.9,4.6,100,A,Excellent
1115,16.1,75.1,6.5,98.2,A,Excellent
5780,19.9,72.6,5.8,100,A,Excellent
3632,10.6,81.6,9.5,64,C,Average
1263,18.8,71.4,4.3,93.9,A,Excellent
6206,26.1,59.5,4.8,100,A,Excellent
4617,23,93.1,7.1,96.5,A,Excellent
2269,11.5,88,5.3,90.4,A,Excellent
8404,13.8,70.9,7.4,100,A,Excellent
3565,21.7,73.2,7.9,100,A,Excellent
3939,12.6,83.1,8.1,100,A,Excellent
1360,16.3,86.5,5.2,80.3,B,Good
8513,16.7,85.1,3.1,95,A,Excellent
2484,9.6,76.1,9.1,82,B,Good
4491,17.8,75,6.8,85.7,A,Good
4388,5,100,3.9,41.7,D,Poor
3588,8.6,100,9.4,64.4,C,Average
998,19.5,70.2,5.5,91.7,A,Excellent
7794,11.8,80.1,4.2,75.8,B,Good
3771,22,72.1,5.8,100,A,Excellent
1,24.3,96.15,5.47,51.93,D,Poor
8767,22.1,95.7,7.6,92.1,A,Excellent
4837,11.7,76.3,7,77,B,Good
5259,3.6,71.3,6.4,66.2,C,Average
9019,13.6,83.4,4.9,70.8,B,Average
5119,3.9,95.6,8.7,53.2,D,Poor
7838,14.5,83.6,6.6,86.7,A,Good
6768,17,93.5,2.5,97.7,A,Excellent
4334,16.4,86.8,5.6,96,A,Excellent
5130,15.7,89.5,10,76.6,B,Good
5511,15.9,72.2,4.5,71,B,Average
769,10.6,76.3,5,77.6,B,Good
658,14.8,89,6.3,93.2,A,Excellent
2778,13.3,83.2,7.4,89.2,A,Good
8593,28.6,60.4,7.2,100,A,Excellent
5971,21.8,76.4,9.5,89.4,A,Good
2025,0,100,8.6,52.5,D,Poor
3609,5.6,72,3.3,66.2,C,Average
545,0,75.7,6.8,37.8,F,Poor
8143,4.9,71,8.1,61.1,C,Average
5227,12,77.1,6.9,93.6,A,Excellent
6017,30.2,100,7.9,100,A,Excellent
5509,13.4,99.7,5.2,75.5,B,Good
5199,9.1,90.2,4.4,74.5,B,Average
3833,22.3,78.9,3.2,100,A,Excellent
7865,11.8,87.5,2.2,83.2,B,Good
3569,16.6,94.4,6.8,98.3,A,Excellent
5615,11.4,85.2,6.9,84.4,B,Good
4840,10.4,74.3,2.7,72.6,B,Average
3158,15.8,88.9,1.7,90.1,A,Excellent
2550,29.6,74.9,4.1,100,A,Excellent
966,25.1,80.3,4.4,100,A,Excellent
3159,24.3,79.5,7.3,100,A,Excellent
8807,8.9,79.7,6.2,55,D,Poor
8226,11.6,84.1,5.3,72.9,B,Average
7392,15.5,90.1,9.9,100,A,Excellent
8881,0,82.3,2.9,63.1,C,Average
272,4.9,91.8,6.2,69.7,C,Average
6281,15.8,83.4,3.7,92.7,A,Excellent
6191,22.6,68.7,5.4,100,A,Excellent
925,23.4,89.3,5.1,98.9,A,Excellent
3756,1.2,78.4,6.1,46.1,D,Poor
836,16.6,88.9,4.6,100,A,Excellent
3054,9.5,83,6.5,83.8,B,Good
1921,1.1,100,4.9,62.5,C,Average
77,2.07,77.22,1.02,94.22,A,Excellent
7947,22.8,79.8,4.6,100,A,Excellent
4855,23.3,81.2,2,100,A,Excellent
436,15.5,91.8,4.9,92.8,A,Excellent
7839,13.1,74.4,6.2,80.2,B,Good
3263,8.7,62.8,3.2,83.8,B,Good
3026,12.3,85.8,6.5,75.9,B,Good
669,0,86.4,4.5,34.5,F,Poor
5203,16,94.5,4,87.9,A,Good
7577,0,90.1,6.7,40.4,D,Poor
5122,11.9,95.5,5.3,74.2,B,Average
1890,14.9,90.9,6.8,88.6,A,Good
8792,12,89.3,8.7,73.9,B,Average
4929,6,69.1,6.2,77.8,B,Good
49,20.6,80.67,7.3,42.71,D,Poor
816,4.6,93.4,5.5,51.4,D,Poor
6581,13,79.8,3.8,77.4,B,Good
5763,8.1,80,5.1,85.4,A,Good
8676,21.3,92.4,8.7,99.9,A,Excellent
6116,7.8,80.8,6.7,65.3,C,Average
8755,10.4,81.6,5,76.2,B,Good
2479,5.6,76.4,4.8,74.9,B,Average
8010,22.2,81.2,8.1,100,A,Excellent
7894,7.9,85.9,5.1,85.2,A,Good
2862,18.4,88.8,7.8,95.5,A,Excellent
6152,8.8,96.2,6.5,92.7,A,Excellent
7914,18.8,90.7,7,91.5,A,Excellent
3869,16,73.3,6,92.9,A,Excellent
6906,17,100,3.5,85.7,A,Good
4203,8.1,76.2,4.9,69,C,Average
4763,19.7,89.6,6.9,94.5,A,Excellent
929,26,88,8.8,100,A,Excellent
392,18.4,92.8,4.6,85.8,A,Good
4343,28.6,82.1,2.4,100,A,Excellent
5558,22.3,89.4,5.8,100,A,Excellent
3383,16.5,72.3,4.1,99.8,A,Excellent
5093,5.3,83.4,6.6,58.9,C,Poor
4690,11.6,94.6,6.1,84.6,B,Good
618,20.1,79,8.9,100,A,Excellent
8540,19.5,93.6,6.5,86.5,A,Good
1016,16.4,99.6,6.4,100,A,Excellent
1971,19.2,82.5,7.2,100,A,Excellent
3953,30.3,53.2,5.6,100,A,Excellent
5137,18.4,81.9,8.7,93.1,A,Excellent
5460,13.6,90.1,4.5,83.9,B,Good
7278,14.5,81.4,5.5,65.7,C,Average
7912,19,85.1,8.7,100,A,Excellent
7642,15.6,84.1,9.5,96.8,A,Excellent
8830,6.3,95.2,7.6,65.8,C,Average
6656,27.7,72.7,10,100,A,Excellent
3551,11.3,86.4,6.2,95.1,A,Excellent
3624,15.3,74.2,5.4,91.7,A,Excellent
105,12.68,69.06,9.22,87.1,B,Good
585,16.3,74.3,6.4,99.9,A,Excellent
353,21,73.6,6.7,87.3,A,Good
4748,7.4,76.8,7.8,42.8,D,Poor
37,17.96,66.01,6.96,88.89,B,Good
1328,14,89.7,6.3,88,A,Good
5260,29.2,93.4,6.5,100,A,Excellent
6490,24.2,100,5.7,100,A,Excellent
2411,20.7,92.1,5.6,96.9,A,Excellent
7195,20.2,88.7,5.3,100,A,Excellent
4959,14.6,79.7,6.5,88.6,A,Good
2730,11.6,80,5,56.7,C,Poor
147,4.7,84.43,9.98,81.44,B,Good
3065,4.4,96.6,7.9,61.9,C,Average
6825,20.2,64.2,8,83,B,Good
2976,15.7,71.8,5.1,100,A,Excellent
5551,8.2,74.2,6.8,63.1,C,Average
4295,23.4,88.4,8.6,100,A,Excellent
1040,22.3,88.3,9.8,100,A,Excellent
716,22.7,79.3,4,100,A,Excellent
9102,22.2,86.7,7.9,100,A,Excellent
5951,16,68.8,4.6,100,A,Excellent
8487,17.9,87.2,5.5,98.8,A,Excellent
3314,7.9,74.6,7.9,84,B,Good
3820,6.7,87.9,8.6,57,C,Poor
748,9.7,85.6,4.6,76.2,B,Good
5625,27,95.7,5.5,100,A,Excellent
121,10.65,64.86,2.71,94.51,A,Excellent
6942,21.8,82,5.6,100,A,Excellent
6823,8.9,90,5.8,73.5,B,Average
5621,12.8,76.9,7.8,79.4,B,Good
1130,17.3,76.8,7.3,100,A,Excellent
5655,8.9,100,4.8,65.9,C,Average
4834,19.3,90.5,6.7,91,A,Excellent
8413,7.6,73.4,7.5,53.4,D,Poor
1490,23.8,89.7,4.4,100,A,Excellent
4363,16.9,92.4,5.2,93,A,Excellent
3577,9.2,78.7,7.4,64.5,C,Average
1969,13.6,90.2,3.4,93.3,A,Excellent
2791,19.2,88.4,5.7,100,A,Excellent
1784,20.3,85.2,6.2,73.2,B,Average
8272,22.4,76.4,6.1,90.1,A,Excellent
2727,22.1,81.3,6.8,99.7,A,Excellent
3048,12.6,76.9,8.2,96.8,A,Excellent
1150,9.1,78.6,7.2,70,B,Average
1679,22,68.6,8.3,100,A,Excellent
6133,28.1,78.7,7.6,100,A,Excellent
234,10.4,95.9,6.3,85.8,A,Good
8741,9.7,80.3,8.5,79,B,Good
1375,25.3,72.9,4.5,100,A,Excellent
7675,9.1,83.4,5.7,54,D,Poor
3910,9.8,79,4,85.9,A,Good
3835,8.2,73.1,6.6,72.2,B,Average
1748,18.5,77,7.3,87,A,Good
1245,10.5,68.3,5.9,73.1,B,Average
7364,11.1,82.9,7,69,C,Average
196,13.08,71.45,2.51,92.39,A,Excellent
6816,16.2,83.6,7.5,100,A,Excellent
6470,10.4,92,5,73.8,B,Average
1847,23.9,86.4,3.7,100,A,Excellent
5031,6.3,95,1,88.1,A,Good
3320,31.2,97.4,9.3,100,A,Excellent
8960,12.9,97,1.6,90.5,A,Excellent
1232,5.4,64.8,3.6,48.5,D,Poor
7420,13.3,65.9,5.2,85.1,A,Good
7879,10.9,91,3.3,78.4,B,Good
3478,0.3,91.1,9.4,42.1,D,Poor
4311,15.3,70.4,4.4,100,A,Excellent
8754,12.4,88.8,5.8,85.5,A,Good
744,15.2,80.8,5.8,77.4,B,Good
3415,11.1,100,5.7,83,B,Good
5418,1.2,93,2.6,55.3,C,Poor
1084,29.5,62.3,7.7,100,A,Excellent
3767,8.2,80.4,7.5,73.6,B,Average
